doc_id,url,section,last_modified
857,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/corrections-officer1.html,career-and-experiential-learning,    2025-04-17
858,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/social-worker-and-case-manager.html,career-and-experiential-learning,    2025-10-27
859,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/service-co-ordinator.html,career-and-experiential-learning,    2025-04-17
860,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/director-of-services.html,career-and-experiential-learning,    2025-04-17
861,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/psychotherapist.html,career-and-experiential-learning,    2025-04-17
862,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/equity-and-inclusion-officer.html,career-and-experiential-learning,    2018-05-14
863,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/speech-language-pathologist.html,career-and-experiential-learning,    2018-05-14
864,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/psychoeducational-consulting.html,career-and-experiential-learning,    2018-05-14
865,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/certified-sexologist.html,career-and-experiential-learning,    2025-04-17
866,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/social-services-and-counselling/behavioural-consultant.html,career-and-experiential-learning,    2018-05-14
867,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/insurance/underwriting-assistant.html,career-and-experiential-learning,    2026-03-27
868,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/insurance/executive-liability-underwriter.html,career-and-experiential-learning,    2024-08-21
869,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/insurance/director-of-operations.html,career-and-experiential-learning,    2024-08-21
870,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/insurance/casualty-litigation-claims-adjuster.html,career-and-experiential-learning,    2024-08-21
871,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/technology/test-engineer.html,career-and-experiential-learning,    2025-12-17
872,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/technology/associate-consultant.html,career-and-experiential-learning,    2025-06-03
873,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/technology/technical-migration-manager.html,career-and-experiential-learning,    2025-04-29
874,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/from-hawk-to-hire-challenge.html,career-and-experiential-learning,    2026-04-01
875,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/career-wellness-week.html,career-and-experiential-learning,    2025-02-28
876,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/career-centre-workshops.html,career-and-experiential-learning,    2026-05-21
877,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/further-ed-events.html,career-and-experiential-learning,    2026-04-30
878,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/add-to-your-laurier-experience-record.html,career-and-experiential-learning,    2023-03-24
879,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/apply-now-to-be-a-career-centre-peer.html,career-and-experiential-learning,    2023-03-24
880,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/lauriers-career-development-services-shine-through-spring-and-summer.html,career-and-experiential-learning,    2024-06-21
881,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/insurance-industry-overview.html,career-and-experiential-learning,    2025-08-13
882,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/plan-ahead-for-further-education-week.html,career-and-experiential-learning,    2026-01-27
883,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/events-and-deadlines/p4e-job-fair.html,career-and-experiential-learning,    2026-04-17
884,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/professionalism-expectations-for-employer-events.html,career-and-experiential-learning,    2025-11-24
885,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/career-development-and-experiential-learning-certificate-ba+mba-co-op-pathway.html,career-and-experiential-learning,    2024-09-13
886,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/navigator-job-posting-saved-search.html,career-and-experiential-learning,    2024-01-24
887,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/navigator.html,career-and-experiential-learning,    2025-02-18
888,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/laurier-competency-framework.html,career-and-experiential-learning,    2023-04-11
889,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/ten-thousand-coffees.html,career-and-experiential-learning,    2025-08-08
890,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/secure-your-summer-job.html,career-and-experiential-learning,    2025-03-26
891,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/job-search-websites.html,career-and-experiential-learning,    2026-05-25
892,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/general/partnerships.html,career-and-experiential-learning,    2026-07-24
893,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/social-entrepreneurship.html,career-and-experiential-learning,    2023-04-12
894,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/community-engagement-option.html,career-and-experiential-learning,    2023-04-11
895,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/teacher-education.html,career-and-experiential-learning,    2024-04-03
896,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/social-work-msw.html,career-and-experiential-learning,    2023-04-11
897,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/finance.html,career-and-experiential-learning,    2024-04-03
898,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/human-resources.html,career-and-experiential-learning,    2024-03-07
899,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/programs/accounting.html,career-and-experiential-learning,    2023-04-11
900,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-supports-for-online-students.html,career-and-experiential-learning,    2025-08-12
901,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-resources-for-international-students.html,career-and-experiential-learning,    2026-05-22
902,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-supports-for-second-year-students.html,career-and-experiential-learning,    2023-08-28
903,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/graduate-student-supports.html,career-and-experiential-learning,    2026-06-30
904,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/first-year-student-career-centre-supports.html,career-and-experiential-learning,    2024-08-26
905,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-resources-for-lgbtq-students.html,career-and-experiential-learning,    2026-04-16
906,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-resources-for-students-with-disabilities.html,career-and-experiential-learning,    2026-04-16
907,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-resources-for-indigenous-students.html,career-and-experiential-learning,    2026-04-16
908,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/demographic/career-resources-for-black-and-racialized-students.html,career-and-experiential-learning,    2026-04-16
909,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/finding-a-job/interviews.html,career-and-experiential-learning,    2024-08-07
910,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/finding-a-job/resumes.html,career-and-experiential-learning,    2026-07-28
911,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/finding-a-job/job-postings.html,career-and-experiential-learning,    2026-07-02
912,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/finding-a-job/index.html,career-and-experiential-learning,    2025-06-03
913,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/further-education.html,career-and-experiential-learning,    2026-07-02
914,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/career-planning/informational-interviews.html,career-and-experiential-learning,    2025-04-08
915,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/career-planning/career-information-by-major.html,career-and-experiential-learning,    2026-07-07
916,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/career-planning/industry-profiles.html,career-and-experiential-learning,    2026-06-10
917,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/career-planning/career-profiles.html,career-and-experiential-learning,    2025-04-29
918,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/career-planning/index.html,career-and-experiential-learning,    2025-04-07
919,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/services/peer-program.html,career-and-experiential-learning,    2026-07-28
920,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/services/fairs.html,career-and-experiential-learning,    2026-07-28
921,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/services/workshops.html,career-and-experiential-learning,    2025-12-17
922,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/services/index.html,career-and-experiential-learning,    2026-04-30
923,https://students.wlu.ca/campus-services/index.html,campus-services,    2025-12-15
924,https://students.wlu.ca/campus-services/tech-services/index.html,campus-services,    2026-05-05
925,https://students.wlu.ca/campus-services/tech-services/assets/resources/pronouns-teams-and-zoom.html,campus-services,    2025-01-27
926,https://students.wlu.ca/campus-services/tech-services/assets/resources/how-to-use-barracuda-for-email-spam-filtering.html,campus-services,    2023-01-05
927,https://students.wlu.ca/campus-services/tech-services/assets/resources/tech-guide.html,campus-services,    2024-04-30
928,https://students.wlu.ca/campus-services/tech-services/assets/resources/office-365-terms-of-use.html,campus-services,    2023-07-31
929,https://students.wlu.ca/campus-services/tech-services/assets/resources/zoom-for-healthcare-privacy-and-terms-of-use.html,campus-services,    2022-07-12
930,https://students.wlu.ca/campus-services/tech-services/assets/resources/zoom-privacy-terms-of-use.html,campus-services,    2022-07-11
931,https://students.wlu.ca/campus-services/tech-services/assets/resources/push-notifications-mfa.html,campus-services,    2022-06-09
932,https://students.wlu.ca/campus-services/tech-services/assets/resources/security-key-mfa.html,campus-services,    2022-03-07
933,https://students.wlu.ca/campus-services/tech-services/assets/resources/sms-text-mfa.html,campus-services,    2022-03-07
934,https://students.wlu.ca/campus-services/tech-services/assets/resources/microsoft-authenticator-application-mfa.html,campus-services,    2022-06-09
935,https://students.wlu.ca/campus-services/tech-services/assets/resources/mfa-tips-for-outlook-and-sign-in-optimization.html,campus-services,    2022-08-05
936,https://students.wlu.ca/campus-services/tech-services/assets/resources/tech-services-and-supports.html,campus-services,    2022-08-05
937,https://students.wlu.ca/campus-services/tech-services/assets/resources/custom-laurier-backgrounds-zoom-and-teams.html,campus-services,    2026-04-24
938,https://students.wlu.ca/campus-services/tech-services/assets/resources/qualtrics-faq.html,campus-services,    2019-09-18
939,https://students.wlu.ca/campus-services/tech-services/newsletters/2020/winter/tips-to-working-safely-and-securely-from-home.html,campus-services,    2020-04-14
940,https://students.wlu.ca/campus-services/tech-services/newsletters/2020/winter/helpful-tips-to-avoid-cra-scams---cyber-security-newsletter-january-2020.html,campus-services,    2020-01-30
941,https://students.wlu.ca/campus-services/tech-services/newsletters/2020/fall/cyber-security-awareness-month-week-two.html,campus-services,    2020-10-20
942,https://students.wlu.ca/campus-services/tech-services/newsletters/2020/fall/cyber-security-awareness-month-week-one.html,campus-services,    2020-10-06
943,https://students.wlu.ca/campus-services/tech-services/newsletters/2019/fall/cyber-security-awareness-month-week-four.html,campus-services,    2019-10-28
944,https://students.wlu.ca/campus-services/tech-services/newsletters/2019/fall/cyber-security-awareness-month-week-three.html,campus-services,    2019-10-18
945,https://students.wlu.ca/campus-services/tech-services/newsletters/2019/fall/cyber-security-awareness-month-week-two.html,campus-services,    2019-10-16
946,https://students.wlu.ca/campus-services/tech-services/newsletters/2019/fall/cyber-security-awareness-month-week-one.html,campus-services,    2019-10-03
947,https://students.wlu.ca/campus-services/tech-services/computers-and-equipment/laptop-loaner-program.html,campus-services,    2024-07-26
948,https://students.wlu.ca/campus-services/tech-services/computers-and-equipment/virtual-computer-labs.html,campus-services,    2024-10-07
949,https://students.wlu.ca/campus-services/tech-services/computers-and-equipment/computer-labs.html,campus-services,    2025-05-26
950,https://students.wlu.ca/campus-services/tech-services/computers-and-equipment/index.html,campus-services,    2026-07-02
951,https://students.wlu.ca/campus-services/tech-services/software/index.html,campus-services,    2025-09-12
952,https://students.wlu.ca/campus-services/tech-services/software/spss-for-students.html,campus-services,    2022-08-23
953,https://students.wlu.ca/campus-services/tech-services/software/qualtrics.html,campus-services,    2025-04-01
954,https://students.wlu.ca/campus-services/tech-services/software/namecoach.html,campus-services,    2025-10-24
955,https://students.wlu.ca/campus-services/tech-services/software/microsoft-office-365.html,campus-services,    2026-07-29
956,https://students.wlu.ca/campus-services/tech-services/conferencing-tools/zoom-for-healthcare.html,campus-services,    2025-01-27
957,https://students.wlu.ca/campus-services/tech-services/conferencing-tools/index.html,campus-services,    2024-06-28
958,https://students.wlu.ca/campus-services/tech-services/conferencing-tools/zoom.html,campus-services,    2026-05-08
959,https://students.wlu.ca/campus-services/tech-services/conferencing-tools/microsoft-teams.html,campus-services,    2023-11-30
960,https://students.wlu.ca/campus-services/tech-services/wireless.html,campus-services,    2026-07-02
961,https://students.wlu.ca/campus-services/tech-services/accounts-and-security/index.html,campus-services,    2025-01-21
962,https://students.wlu.ca/campus-services/tech-services/accounts-and-security/multi-factor-authentication.html,campus-services,    2025-04-15
963,https://students.wlu.ca/campus-services/tech-services/accounts-and-security/passwords.html,campus-services,    2024-01-29
964,https://students.wlu.ca/campus-services/retail-services/international-news.html,campus-services,    2026-07-20
965,https://students.wlu.ca/campus-services/retail-services/u-desk.html,campus-services,    2026-06-24
966,https://students.wlu.ca/campus-services/retail-services/tech-shops.html,campus-services,    2026-07-20
967,https://students.wlu.ca/campus-services/retail-services/bookstore.html,campus-services,    2026-07-20
968,https://students.wlu.ca/campus-services/retail-services/index.html,campus-services,    2025-09-12
969,https://students.wlu.ca/campus-services/prism-resources/services.html,campus-services,    2026-05-25
970,https://students.wlu.ca/campus-services/prism-resources/memberships.html,campus-services,    2026-05-25
971,https://students.wlu.ca/campus-services/prism-resources/index.html,campus-services,    2026-07-28
972,https://students.wlu.ca/campus-services/prism-resources/assets/resources/boa-meeting-minutes-sept-27-2019.html,campus-services,    2021-04-21
973,https://students.wlu.ca/campus-services/prism-resources/assets/resources/boa-meeting-minutes-june-5-2020.html,campus-services,    2021-05-18
974,https://students.wlu.ca/campus-services/prism-resources/assets/resources/boa-meeting-minutes-feb-7-2020.html,campus-services,    2021-05-18
975,https://students.wlu.ca/campus-services/prism-resources/assets/resources/boa-meeting-minutes-nov-29-2019.html,campus-services,    2021-04-21
976,https://students.wlu.ca/campus-services/prism-resources/assets/resources/boa-meeting-minutes-aug-7-2020.html,campus-services,    2021-05-18
977,https://students.wlu.ca/campus-services/safety/safety-tips.html,campus-services,    2026-04-24
978,https://students.wlu.ca/campus-services/safety/emergency-response-team.html,campus-services,    2026-07-20
979,https://students.wlu.ca/campus-services/safety/assets/resources/smoke-free-regulations.html,campus-services,    2024-07-02
980,https://students.wlu.ca/campus-services/safety/hawkwalk.html,campus-services,    2025-02-25
981,https://students.wlu.ca/campus-services/safety/index.html,campus-services,    2024-11-08
982,https://students.wlu.ca/campus-services/safety/risk-management-and-safety-training/staff-listing.html,campus-services,    2026-07-20
983,https://students.wlu.ca/campus-services/safety/risk-management-and-safety-training/staying-safe-off-campus.html,campus-services,    2026-07-20
984,https://students.wlu.ca/campus-services/safety/risk-management-and-safety-training/staying-safe-on-campus.html,campus-services,    2026-07-20
985,https://students.wlu.ca/campus-services/safety/risk-management-and-safety-training/fire-safety.html,campus-services,    2026-07-20
986,https://students.wlu.ca/campus-services/safety/risk-management-and-safety-training/training.html,campus-services,    2026-01-27
987,https://students.wlu.ca/campus-services/safety/risk-management-and-safety-training/index.html,campus-services,    2026-07-20
988,https://students.wlu.ca/campus-services/safety/special-constable-service/staff.html,campus-services,    2026-03-27
989,https://students.wlu.ca/campus-services/safety/special-constable-service/community-partners.html,campus-services,    2019-09-26
990,https://students.wlu.ca/campus-services/safety/special-constable-service/emergency-procedures.html,campus-services,    2024-08-14
991,https://students.wlu.ca/campus-services/safety/special-constable-service/safehawk-safety-app.html,campus-services,    2024-03-22
992,https://students.wlu.ca/campus-services/safety/special-constable-service/alert-notification-system.html,campus-services,    2024-09-25
993,https://students.wlu.ca/campus-services/safety/special-constable-service/programs.html,campus-services,    2026-04-08
994,https://students.wlu.ca/campus-services/safety/special-constable-service/index.html,campus-services,    2021-01-26
995,https://students.wlu.ca/campus-services/printing-services/sustainability.html,campus-services,    2026-07-10
996,https://students.wlu.ca/campus-services/printing-services/self-serve-printing.html,campus-services,    2025-08-20
997,https://students.wlu.ca/campus-services/printing-services/services.html,campus-services,    2026-04-30
998,https://students.wlu.ca/campus-services/printing-services/index.html,campus-services,    2026-05-14
999,https://students.wlu.ca/campus-services/onecard/staff.html,campus-services,    2026-06-18
1000,https://students.wlu.ca/campus-services/onecard/deposits-balances-and-refunds.html,campus-services,    2026-03-10
1001,https://students.wlu.ca/campus-services/onecard/lost-and-damaged-onecards.html,campus-services,    2026-07-10
1002,https://students.wlu.ca/campus-services/onecard/where-to-use-it.html,campus-services,    2026-07-15
1003,https://students.wlu.ca/campus-services/onecard/terms-of-use.html,campus-services,    2021-11-26
1004,https://students.wlu.ca/campus-services/onecard/how-to-get-it.html,campus-services,    2026-07-10
1005,https://students.wlu.ca/campus-services/onecard/index.html,campus-services,    2025-06-26
1006,https://students.wlu.ca/campus-services/onecard/assets/resources/submit-your-onecard-photo-now-to-be-fall-ready.html,campus-services,    2023-07-03
1007,https://students.wlu.ca/campus-services/sustainability/get-involved/sustainable-hawk-fund.html,campus-services,    2026-04-01
1008,https://students.wlu.ca/campus-services/sustainability/get-involved/index.html,campus-services,    2026-07-20
1009,https://students.wlu.ca/campus-services/sustainability/index.html,campus-services,    2026-07-07
1010,https://students.wlu.ca/campus-services/sustainability/learning-and-research.html,campus-services,    2024-06-28
1011,https://students.wlu.ca/campus-services/sustainability/initiatives/index.html,campus-services,    2026-07-13
1012,https://students.wlu.ca/campus-services/sustainability/initiatives/food.html,campus-services,    2026-07-20
1013,https://students.wlu.ca/campus-services/sustainability/initiatives/transportation.html,campus-services,    2026-07-13
1014,https://students.wlu.ca/campus-services/sustainability/initiatives/waste-reduction.html,campus-services,    2026-07-20
1015,https://students.wlu.ca/campus-services/sustainability/initiatives/freestore.html,campus-services,    2026-03-31
1016,https://students.wlu.ca/campus-services/dining-on-campus/index.html,campus-services,    2026-07-06
1017,https://students.wlu.ca/campus-services/parking-and-transportation/staff-listing.html,campus-services,    2026-04-01
1018,https://students.wlu.ca/campus-services/parking-and-transportation/electric-vehicle-charging-station.html,campus-services,    2026-07-10
1019,https://students.wlu.ca/campus-services/parking-and-transportation/cycling-and-transit.html,campus-services,    2026-01-19
1020,https://students.wlu.ca/campus-services/parking-and-transportation/parking-safety.html,campus-services,    2026-07-10
1021,https://students.wlu.ca/campus-services/parking-and-transportation/parking-regulations-and-enforcement/license-plate-recognition.html,campus-services,    2025-04-01
1022,https://students.wlu.ca/campus-services/parking-and-transportation/parking-regulations-and-enforcement/enforcement-fines.html,campus-services,    2026-07-10
1023,https://students.wlu.ca/campus-services/parking-and-transportation/parking-regulations-and-enforcement/index.html,campus-services,    2025-10-24
1024,https://students.wlu.ca/campus-services/parking-and-transportation/parking-fees.html,campus-services,    2026-07-10
1025,https://students.wlu.ca/campus-services/parking-and-transportation/accessible-parking.html,campus-services,    2026-07-10
1026,https://students.wlu.ca/campus-services/parking-and-transportation/visitor-and-temporary-parking.html,campus-services,    2026-07-10
1027,https://students.wlu.ca/campus-services/parking-and-transportation/student-parking-permits/residence-student-permits.html,campus-services,    2026-04-01
1028,https://students.wlu.ca/campus-services/parking-and-transportation/student-parking-permits/non-residence-parking-permits.html,campus-services,    2026-06-23
1029,https://students.wlu.ca/campus-services/parking-and-transportation/student-parking-permits/carpool-permits.html,campus-services,    2026-06-23
1030,https://students.wlu.ca/campus-services/parking-and-transportation/student-parking-permits/index.html,campus-services,    2026-07-10
1031,https://students.wlu.ca/campus-services/parking-and-transportation/index.html,campus-services,    2024-09-23
1032,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/index.html,campus-services,    2021-05-19
1033,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/index.html,campus-services,    2026-06-26
1034,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/off-campus-housing/rental-fraud.html,campus-services,    2025-07-08
1035,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/off-campus-housing/tenant-resources.html,campus-services,    2025-07-08
1036,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/off-campus-housing/landlord-resources.html,campus-services,    2025-07-08
1037,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/off-campus-housing/programs-and-workshops.html,campus-services,    2026-04-27
1038,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/off-campus-housing/index.html,campus-services,    2026-06-30
1039,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/milton-student-leadership-council.html,campus-services,    2025-08-25
1040,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/questions-to-ask-while-viewing-properties.html,campus-services,    2022-08-04
1041,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/off-campus-rental-move-in-checklist.html,campus-services,    2025-07-10
1042,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/roommate-conflict.html,campus-services,    2022-08-04
1043,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/roommate-match-up.html,campus-services,    2022-08-05
1044,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/off-campus-welcome-days.html,campus-services,    2026-07-23
1045,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/assets/resources/top-things-to-consider-before-looking-for-housing.html,campus-services,    2023-04-18
1046,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/locus/off-campus-advisors.html,campus-services,    2026-07-02
1047,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/locus/student-councils.html,campus-services,    2026-06-12
1048,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/off-campus-initiatives/locus/index.html,campus-services,    2026-07-21
1049,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/staff-listing.html,campus-services,    2026-07-20
1050,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/moving-out.html,campus-services,    2026-07-20
1051,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/residence-experience/residence-student-staff.html,campus-services,    2026-07-20
1052,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/residence-experience/residence-counselling.html,campus-services,    2026-07-20
1053,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/residence-experience/themed-environments.html,campus-services,    2023-06-23
1054,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/residence-experience/first-year-leadership-program.html,campus-services,    2026-03-18
1055,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/residence-experience/living-learning-program.html,campus-services,    2026-05-06
1056,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/residence-experience/index.html,campus-services,    2026-06-02
1057,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/living-in-residence/index.html,campus-services,    2025-10-06
1058,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/moving-in.html,campus-services,    2026-07-21
1059,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/index.html,campus-services,    2026-07-06
1060,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/residence-room-assignment-frequently-asked-questions.html,campus-services,    2026-06-12
1061,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/living-with-roommates.html,campus-services,    2024-02-13
1062,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/community-standards.html,campus-services,    2026-06-19
1063,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/fire-safety-in-residence.html,campus-services,    2024-08-21
1064,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/your-residence-your-room.html,campus-services,    2026-02-03
1065,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/senior-and-graduate-students-application.html,campus-services,    2025-03-12
1066,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/guests-and-visitors.html,campus-services,    2026-06-19
1067,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/safety-and-security.html,campus-services,    2026-06-19
1068,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/residence-agreement.html,campus-services,    2026-03-04
1069,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/room-assignment-and-changes.html,campus-services,    2025-03-26
1070,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/assets/resources/code-of-conduct.html,campus-services,    2026-07-09
1071,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/buildings/index.html,campus-services,    2026-07-20
1072,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/application/inclusivity-and-accommodations.html,campus-services,    2025-12-10
1073,https://students.wlu.ca/campus-services/residence-and-off-campus-housing/residence/application/index.html,campus-services,    2026-07-20
1074,https://students.wlu.ca/campus-services/classrooms-and-spaces/level-one-lounge.html,campus-services,    2026-05-25
1075,https://students.wlu.ca/campus-services/classrooms-and-spaces/index.html,campus-services,    2024-09-06
1076,https://students.wlu.ca/campus-services/classrooms-and-spaces/study-spaces/waterloo.html,campus-services,    2026-07-23
1077,https://students.wlu.ca/campus-services/classrooms-and-spaces/study-spaces/milton.html,campus-services,    2026-07-23
1078,https://students.wlu.ca/campus-services/classrooms-and-spaces/study-spaces/brantford.html,campus-services,    2026-07-23
1079,https://students.wlu.ca/campus-services/classrooms-and-spaces/study-spaces/index.html,campus-services,    2026-07-23
1080,https://students.wlu.ca/campus-services/classrooms-and-spaces/labs-and-equipment/science-research-centre.html,campus-services,    2026-07-10
1081,https://students.wlu.ca/campus-services/classrooms-and-spaces/labs-and-equipment/index.html,campus-services,    2026-07-10
1082,https://students.wlu.ca/campus-services/classrooms-and-spaces/classrooms/report-a-problem.html,campus-services,    2026-01-29
1083,https://students.wlu.ca/campus-services/classrooms-and-spaces/classrooms/classroom-orientation-guides.html,campus-services,    2025-10-06
1084,https://students.wlu.ca/campus-services/classrooms-and-spaces/classrooms/index.html,campus-services,    2026-06-19
